window_index,start_ps,end_ps,toggled_bits,toggle_events
14943,1195440000,1195520000,22702,4112
14944,1195520000,1195600000,18079,3638
14945,1195600000,1195680000,15588,3108
14946,1195680000,1195760000,18860,3532
14947,1195760000,1195840000,22249,4195
14948,1195840000,1195920000,16952,3613
14949,1195920000,1196000000,13023,2694
14950,1196000000,1196080000,19208,3864
14951,1196080000,1196160000,22985,4220
14952,1196160000,1196240000,16777,3600
14953,1196240000,1196320000,12674,2483
14954,1196320000,1196400000,21159,4070
14955,1196400000,1196480000,24222,4370
14956,1196480000,1196560000,16209,3525
14957,1196560000,1196640000,12484,2413
14958,1196640000,1196720000,21441,4061
14959,1196720000,1196800000,23960,4287
14960,1196800000,1196880000,15505,3405
14961,1196880000,1196960000,13024,2604
14962,1196960000,1197040000,22430,4089
14963,1197040000,1197120000,21369,3934
14964,1197120000,1197200000,15990,3517
14965,1197200000,1197280000,13724,2829
14966,1197280000,1197360000,22188,4093
14967,1197360000,1197440000,20028,3661
14968,1197440000,1197520000,15826,3438
14969,1197520000,1197600000,16540,3178
14970,1197600000,1197680000,22408,4102
14971,1197680000,1197760000,18424,3662
14972,1197760000,1197840000,15785,3207
14973,1197840000,1197920000,17792,3400
14974,1197920000,1198000000,22859,4099
14975,1198000000,1198080000,17947,3633
14976,1198080000,1198160000,15384,3108
14977,1198160000,1198240000,18555,3532
14978,1198240000,1198320000,21885,4194
14979,1198320000,1198400000,16972,3618
14980,1198400000,1198480000,13797,2694
14981,1198480000,1198560000,20469,3863
14982,1198560000,1198640000,23531,4226
14983,1198640000,1198720000,17062,3603
14984,1198720000,1198800000,13328,2483
14985,1198800000,1198880000,21936,4074
14986,1198880000,1198960000,24211,4379
14987,1198960000,1199040000,16517,3524
14988,1199040000,1199120000,12698,2413
14989,1199120000,1199200000,21657,4061
14990,1199200000,1199280000,23362,4283
14991,1199280000,1199360000,15834,3405
14992,1199360000,1199440000,13609,2604
14993,1199440000,1199520000,22524,4094
14994,1199520000,1199600000,19988,3933
14995,1199600000,1199680000,16295,3517
14996,1199680000,1199760000,14073,2829
14997,1199760000,1199840000,21600,4090
14998,1199840000,1199920000,19501,3672
14999,1199920000,1200000000,16019,3438
15000,1200000000,1200080000,16612,3178
15001,1200080000,1200160000,22080,4101
15002,1200160000,1200240000,18541,3663
15003,1200240000,1200320000,15585,3207
15004,1200320000,1200400000,17580,3400
15005,1200400000,1200480000,23193,4108
15006,1200480000,1200560000,17875,3638
15007,1200560000,1200640000,15358,3108
15008,1200640000,1200720000,18494,3532
15009,1200720000,1200800000,21899,4201
15010,1200800000,1200880000,16753,3613
15011,1200880000,1200960000,13605,2694
15012,1200960000,1201040000,20250,3864
15013,1201040000,1201120000,24108,4220
15014,1201120000,1201200000,17278,3600
15015,1201200000,1201280000,13296,2483
15016,1201280000,1201360000,22128,4070
15017,1201360000,1201440000,24067,4370
15018,1201440000,1201520000,16568,3525
15019,1201520000,1201600000,12792,2413
15020,1201600000,1201680000,21739,4058
15021,1201680000,1201760000,24121,4278
15022,1201760000,1201840000,15986,3405
15023,1201840000,1201920000,13439,2604
15024,1201920000,1202000000,22520,4089
15025,1202000000,1202080000,20944,3946
15026,1202080000,1202160000,16422,3517
15027,1202160000,1202240000,14594,2829
15028,1202240000,1202320000,22281,4087
15029,1202320000,1202400000,19475,3661
15030,1202400000,1202480000,16199,3438
15031,1202480000,1202560000,16751,3178
15032,1202560000,1202640000,22820,4102
15033,1202640000,1202720000,18430,3656
15034,1202720000,1202800000,15903,3207
15035,1202800000,1202880000,18031,3400
15036,1202880000,1202960000,23023,4099
15037,1202960000,1203040000,17904,3633
15038,1203040000,1203120000,15608,3108
15039,1203120000,1203200000,18872,3532
15040,1203200000,1203280000,22365,4194
15041,1203280000,1203360000,16952,3618
15042,1203360000,1203440000,13754,2694
15043,1203440000,1203520000,20094,3863
15044,1203520000,1203600000,22782,4226
15045,1203600000,1203680000,16860,3603
15046,1203680000,1203760000,13057,2483
15047,1203760000,1203840000,21693,4071
15048,1203840000,1203920000,24428,4376
15049,1203920000,1204000000,16485,3524
15050,1204000000,1204080000,12850,2413
15051,1204080000,1204160000,21884,4061
15052,1204160000,1204240000,23934,4283
15053,1204240000,1204320000,16107,3405
15054,1204320000,1204400000,13784,2604
15055,1204400000,1204480000,22209,4094
15056,1204480000,1204560000,21246,3933
15057,1204560000,1204640000,16531,3517
15058,1204640000,1204720000,14658,2829
15059,1204720000,1204800000,22075,4090
15060,1204800000,1204880000,19933,3678
15061,1204880000,1204960000,16236,3438
15062,1204960000,1205040000,17194,3178
15063,1205040000,1205120000,22471,4101
15064,1205120000,1205200000,18439,3663
15065,1205200000,1205280000,15902,3207
15066,1205280000,1205360000,17966,3400
15067,1205360000,1205440000,23094,4108
15068,1205440000,1205520000,18319,3638
15069,1205520000,1205600000,15503,3108
15070,1205600000,1205680000,18408,3532
15071,1205680000,1205760000,22604,4201
15072,1205760000,1205840000,16819,3613
15073,1205840000,1205920000,13612,2694
15074,1205920000,1206000000,19972,3864
15075,1206000000,1206080000,23017,4220
15076,1206080000,1206160000,16965,3600
15077,1206160000,1206240000,13208,2483
15078,1206240000,1206320000,21551,4070
15079,1206320000,1206400000,23393,4370
15080,1206400000,1206480000,16459,3525
15081,1206480000,1206560000,12963,2413
15082,1206560000,1206640000,21868,4058
15083,1206640000,1206720000,23528,4278
15084,1206720000,1206800000,15982,3405
15085,1206800000,1206880000,13890,2604
15086,1206880000,1206960000,22757,4089
15087,1206960000,1207040000,20619,3934
15088,1207040000,1207120000,16646,3517
15089,1207120000,1207200000,14558,2829
15090,1207200000,1207280000,22313,4087
15091,1207280000,1207360000,19980,3661
15092,1207360000,1207440000,16544,3438
15093,1207440000,1207520000,17248,3178
15094,1207520000,1207600000,22708,4096
15095,1207600000,1207680000,18321,3656
15096,1207680000,1207760000,16081,3207
15097,1207760000,1207840000,17995,3400
15098,1207840000,1207920000,23001,4099
15099,1207920000,1208000000,17994,3633
15100,1208000000,1208080000,15329,3108
15101,1208080000,1208160000,18395,3532
15102,1208160000,1208240000,22848,4200
15103,1208240000,1208320000,17421,3618
15104,1208320000,1208400000,13452,2694
15105,1208400000,1208480000,20034,3863
15106,1208480000,1208560000,22890,4226
15107,1208560000,1208640000,16833,3603
15108,1208640000,1208720000,13301,2483
15109,1208720000,1208800000,21837,4071
15110,1208800000,1208880000,22488,4370
15111,1208880000,1208960000,16511,3524
15112,1208960000,1209040000,13043,2413
15113,1209040000,1209120000,21949,4061
15114,1209120000,1209200000,23841,4283
15115,1209200000,1209280000,16024,3405
15116,1209280000,1209360000,14179,2604
15117,1209360000,1209440000,23039,4094
15118,1209440000,1209520000,21513,3933
15119,1209520000,1209600000,16721,3517
15120,1209600000,1209680000,14709,2829
15121,1209680000,1209760000,21969,4084
15122,1209760000,1209840000,19228,3672
15123,1209840000,1209920000,16563,3438
15124,1209920000,1210000000,17708,3178
15125,1210000000,1210080000,22742,4101
15126,1210080000,1210160000,18133,3663
15127,1210160000,1210240000,15748,3207
15128,1210240000,1210320000,17596,3400
15129,1210320000,1210400000,23234,4102
15130,1210400000,1210480000,18015,3638
15131,1210480000,1210560000,15121,3108
15132,1210560000,1210640000,18074,3532
15133,1210640000,1210720000,22685,4195
15134,1210720000,1210800000,16793,3613
15135,1210800000,1210880000,13206,2694
15136,1210880000,1210960000,19836,3864
15137,1210960000,1211040000,22200,4220
15138,1211040000,1211120000,17096,3600
15139,1211120000,1211200000,13087,2483
15140,1211200000,1211280000,21612,4070
15141,1211280000,1211360000,23080,4370
15142,1211360000,1211440000,16529,3525
15143,1211440000,1211520000,12953,2413
15144,1211520000,1211600000,21338,4058
15145,1211600000,1211680000,23425,4278
15146,1211680000,1211760000,16006,3405
15147,1211760000,1211840000,13829,2604
15148,1211840000,1211920000,22338,4095
15149,1211920000,1212000000,20312,3940
15150,1212000000,1212080000,16589,3517
15151,1212080000,1212160000,14813,2829
15152,1212160000,1212240000,21825,4087
15153,1212240000,1212320000,19840,3661
15154,1212320000,1212400000,16562,3438
15155,1212400000,1212480000,16832,3178
15156,1212480000,1212560000,22287,4096
15157,1212560000,1212640000,18557,3656
15158,1212640000,1212720000,15920,3207
15159,1212720000,1212800000,17991,3400
15160,1212800000,1212880000,23325,4105
15161,1212880000,1212960000,18067,3633
15162,1212960000,1213040000,15144,3108
15163,1213040000,1213120000,18097,3532
15164,1213120000,1213200000,22597,4194
15165,1213200000,1213280000,16719,3618
15166,1213280000,1213360000,13506,2694
15167,1213360000,1213440000,20254,3863
15168,1213440000,1213520000,23735,4226
15169,1213520000,1213600000,16778,3603
15170,1213600000,1213680000,13152,2483
15171,1213680000,1213760000,21631,4071
15172,1213760000,1213840000,24065,4370
15173,1213840000,1213920000,16530,3524
15174,1213920000,1214000000,12790,2413
15175,1214000000,1214080000,22150,4061
15176,1214080000,1214160000,24185,4283
15177,1214160000,1214240000,16188,3405
15178,1214240000,1214320000,14022,2604
15179,1214320000,1214400000,22128,4094
15180,1214400000,1214480000,20747,3939
15181,1214480000,1214560000,16641,3517
15182,1214560000,1214640000,14670,2829
15183,1214640000,1214720000,22105,4084
15184,1214720000,1214800000,19777,3678
15185,1214800000,1214880000,16085,3438
15186,1214880000,1214960000,16196,3178
15187,1214960000,1215040000,22850,4101
15188,1215040000,1215120000,18333,3663
15189,1215120000,1215200000,15471,3207
15190,1215200000,1215280000,17085,3400
15191,1215280000,1215360000,22481,4108
15192,1215360000,1215440000,18202,3638
15193,1215440000,1215520000,15267,3108
15194,1215520000,1215600000,18328,3532
15195,1215600000,1215680000,23602,4195
15196,1215680000,1215760000,16751,3613
15197,1215760000,1215840000,12986,2694
15198,1215840000,1215920000,19157,3864
15199,1215920000,1216000000,22582,4220
15200,1216000000,1216080000,16736,3600
15201,1216080000,1216160000,12812,2483
15202,1216160000,1216240000,21361,4070
15203,1216240000,1216320000,23342,4370
15204,1216320000,1216400000,16145,3525
15205,1216400000,1216480000,12538,2413
15206,1216480000,1216560000,21451,4058
15207,1216560000,1216640000,23714,4278
15208,1216640000,1216720000,15803,3405
15209,1216720000,1216800000,13453,2604
15210,1216800000,1216880000,21971,4089
15211,1216880000,1216960000,20650,3940
15212,1216960000,1217040000,16167,3517
15213,1217040000,1217120000,13587,2829
15214,1217120000,1217200000,21965,4087
15215,1217200000,1217280000,19523,3661
15216,1217280000,1217360000,15639,3438
15217,1217360000,1217440000,16383,3178
15218,1217440000,1217520000,22631,4096
15219,1217520000,1217600000,18634,3656
15220,1217600000,1217680000,15621,3207
15221,1217680000,1217760000,17552,3400
15222,1217760000,1217840000,22262,4099
15223,1217840000,1217920000,17802,3633
15224,1217920000,1218000000,15238,3108
15225,1218000000,1218080000,18260,3532
15226,1218080000,1218160000,23491,4194
15227,1218160000,1218240000,17103,3618
15228,1218240000,1218320000,13459,2694
15229,1218320000,1218400000,19901,3863
15230,1218400000,1218480000,22950,4226
15231,1218480000,1218560000,16825,3603
15232,1218560000,1218640000,13053,2483
15233,1218640000,1218720000,20997,4074
15234,1218720000,1218800000,22774,4373
15235,1218800000,1218880000,16278,3524
15236,1218880000,1218960000,12762,2413
15237,1218960000,1219040000,21331,4064
15238,1219040000,1219120000,23522,4292
15239,1219120000,1219200000,15755,3405
15240,1219200000,1219280000,13433,2604
15241,1219280000,1219360000,22470,4094
15242,1219360000,1219440000,21216,3933
15243,1219440000,1219520000,16323,3517
15244,1219520000,1219600000,13995,2829
15245,1219600000,1219680000,21865,4084
15246,1219680000,1219760000,19457,3684
15247,1219760000,1219840000,15987,3438
15248,1219840000,1219920000,16294,3178
15249,1219920000,1220000000,21822,4107
15250,1220000000,1220080000,18420,3669
15251,1220080000,1220160000,15590,3207
15252,1220160000,1220240000,17485,3400
15253,1220240000,1220320000,23304,4102
15254,1220320000,1220400000,17607,3638
15255,1220400000,1220480000,15450,3108
15256,1220480000,1220560000,18566,3532
15257,1220560000,1220640000,22639,4195
15258,1220640000,1220720000,16765,3613
15259,1220720000,1220800000,13743,2694
15260,1220800000,1220880000,20087,3864
15261,1220880000,1220960000,22261,4226
15262,1220960000,1221040000,16919,3606
15263,1221040000,1221120000,13224,2483
15264,1221120000,1221200000,21737,4070
15265,1221200000,1221280000,24156,4370
15266,1221280000,1221360000,16658,3525
15267,1221360000,1221440000,12988,2413
15268,1221440000,1221520000,21760,4058
15269,1221520000,1221600000,23725,4278
15270,1221600000,1221680000,16005,3405
15271,1221680000,1221760000,13187,2604
15272,1221760000,1221840000,21882,4089
15273,1221840000,1221920000,20524,3934
15274,1221920000,1222000000,16290,3517
15275,1222000000,1222080000,14332,2829
15276,1222080000,1222160000,21841,4087
15277,1222160000,1222240000,19525,3661
15278,1222240000,1222320000,16253,3438
15279,1222320000,1222400000,16734,3178
15280,1222400000,1222480000,22815,4096
15281,1222480000,1222560000,18309,3656
15282,1222560000,1222640000,15868,3207
15283,1222640000,1222720000,17601,3400
15284,1222720000,1222800000,22960,4099
15285,1222800000,1222880000,17825,3633
15286,1222880000,1222960000,15509,3108
15287,1222960000,1223040000,18861,3532
15288,1223040000,1223120000,22675,4200
15289,1223120000,1223200000,17267,3618
15290,1223200000,1223280000,13727,2694
15291,1223280000,1223360000,20435,3863
15292,1223360000,1223440000,23067,4226
15293,1223440000,1223520000,17241,3603
15294,1223520000,1223600000,13492,2483
15295,1223600000,1223680000,22092,4071
15296,1223680000,1223760000,24060,4376
15297,1223760000,1223840000,16625,3524
15298,1223840000,1223920000,12893,2413
15299,1223920000,1224000000,21833,4061
15300,1224000000,1224080000,23336,4289
15301,1224080000,1224160000,15927,3405
15302,1224160000,1224240000,13611,2604
15303,1224240000,1224320000,22365,4094
15304,1224320000,1224400000,20618,3933
15305,1224400000,1224480000,16452,3517
15306,1224480000,1224560000,14361,2829
15307,1224560000,1224640000,21496,4084
15308,1224640000,1224720000,18905,3672
15309,1224720000,1224800000,16279,3438
15310,1224800000,1224880000,16912,3178
15311,1224880000,1224960000,22091,4101
15312,1224960000,1225040000,17952,3663
15313,1225040000,1225120000,16046,3207
15314,1225120000,1225200000,17996,3400
15315,1225200000,1225280000,23252,4102
15316,1225280000,1225360000,18192,3638
15317,1225360000,1225440000,15527,3108
15318,1225440000,1225520000,17906,3532
15319,1225520000,1225600000,21730,4195
15320,1225600000,1225680000,16604,3613
15321,1225680000,1225760000,13687,2694
15322,1225760000,1225840000,19997,3864
15323,1225840000,1225920000,22151,4220
15324,1225920000,1226000000,16926,3600
15325,1226000000,1226080000,12890,2483
15326,1226080000,1226160000,21525,4070
15327,1226160000,1226240000,23997,4376
15328,1226240000,1226320000,16147,3525
15329,1226320000,1226400000,12391,2413
15330,1226400000,1226480000,21505,4058
15331,1226480000,1226560000,23693,4278
15332,1226560000,1226640000,15420,3405
